Uni_samp,SiteName,WBID,IR_WBID,Latitude,Longitude,Mod_Ecoregion,Date,Year,Month,Season,Habitat_Type,SAMPLEID,PCID,Cycle,Taxa_Richness,Modified_HBI,EPT_perc,EPT_Taxa,Dom_2_Taxa,Shannon_Weaver,Taxa_Richness_Score,Mod_HBI_Score,EPT_perc_Score,EPT_Taxa_Score,Dom2_Taxa_Score,Shannon_Weaver_Score,Score,Percent_Reference,Task
60657 Riffle,Duck Creek: Myers Park,OK620900-04-0195G,OK620900040195_00,36.11162,-97.08418,Central Great Plains,8/29/2018,2018,8,Summer,Riffle,60657,OK620900-04-0195G_4,4,8,7.764227642,0.008196721,1,0.93495935,0.609971722,2,2,0,0,0,0,4.93495935,0.189806129,Blue Thumb
61510 Riffle,Duck Creek: Myers Park,OK620900-04-0195G,OK620900040195_00,36.11162,-97.08418,Central Great Plains,3/8/2019,2019,3,Winter,Riffle,61510,OK620900-04-0195G_4,4,9,5.133858268,0.0,0,0.732283465,1.519482599,4,6,0,0,0,2,12.73228346,0.578740157,Blue Thumb
62806 Riffle,Duck Creek: Myers Park,OK620900-04-0195G,OK620900040195_00,36.11162,-97.08418,Central Great Plains,2/26/2020,2020,2,Winter,Riffle,62806,OK620900-04-0195G_4,4,12,6.254385965,0.297297297,1,0.605263158,1.815204053,6,6,4,0,0,2,18.60526316,0.84569378,Blue Thumb
44214 Riffle,East Cache Creek: Big Green,OK311300-02-0010H,OK311300020010_05,34.586917,-98.370667,Central Great Plains,7/15/2009,2009,7,Summer,Riffle,44214,OK311300-02-0010H_2,2,17,4.818181818,0.676470588,5,0.517482517,2.141170808,6,6,6,4,0,2,24.51748252,0.942980097,Blue Thumb
45491 Riffle,East Cache Creek: Big Green,OK311300-02-0010H,OK311300020010_05,34.586917,-98.370667,Central Great Plains,1/14/2010,2010,1,Winter,Riffle,45491,OK311300-02-0010H_2,2,19,5.944,0.109243697,7,0.58,2.023856436,6,6,2,6,0,2,22.58,1.0,Blue Thumb
48347 Riffle,East Cache Creek: Big Green,OK311300-02-0010H,OK311300020010_05,34.586917,-98.370667,Central Great Plains,8/25/2010,2010,8,Summer,Riffle,48347,OK311300-02-0010H_2,2,12,4.088235294,0.833333333,7,0.598039216,1.760495359,4,6,6,6,0,2,24.59803922,0.946078431,Blue Thumb
48423 Riffle,East Cache Creek: Big Green,OK311300-02-0010H,OK311300020010_05,34.586917,-98.370667,Central Great Plains,2/28/2011,2011,2,Winter,Riffle,48423,OK311300-02-0010H_3,3,15,5.788461538,0.155405405,7,0.557692308,2.073706982,6,6,2,6,0,2,22.55769231,1.0,Blue Thumb
48812 Riffle,East Cache Creek: Big Green,OK311300-02-0010H,OK311300020010_05,34.586917,-98.370667,Central Great Plains,8/5/2011,2011,8,Summer,Riffle,48812,OK311300-02-0010H_3,3,14,4.96460177,0.544642857,4,0.619469027,1.792181761,6,6,6,0,0,2,20.61946903,0.793056501,Blue Thumb
49180 Riffle,East Cache Creek: Big Green,OK311300-02-0010H,OK311300020010_05,34.586917,-98.370667,Central Great Plains,2/13/2012,2012,2,Winter,Riffle,49180,OK311300-02-0010H_3,3,11,6.581560284,0.127659574,4,0.680851064,1.528223842,6,4,2,6,0,2,20.68085106,0.940038685,Blue Thumb
50881 Riffle,East Cache Creek: Big Green,OK311300-02-0010H,OK311300020010_05,34.586917,-98.370667,Central Great Plains,2/8/2013,2013,2,Winter,Riffle,50881,OK311300-02-0010H_3,3,16,4.927272727,0.066037736,3,0.6,1.992568222,6,6,0,4,0,2,18.6,0.845454545,Blue Thumb
51883 Riffle,East Cache Creek: Big Green,OK311300-02-0010H,OK311300020010_05,34.586917,-98.370667,Central Great Plains,8/27/2013,2013,8,Summer,Riffle,51883,OK311300-02-0010H_3,3,18,4.143835616,0.609022556,8,0.328767123,2.433914155,6,6,6,6,2,2,26.32876712,1.0,Blue Thumb
52790 Riffle,East Cache Creek: Big Green,OK311300-02-0010H,OK311300020010_05,34.586917,-98.370667,Central Great Plains,1/28/2014,2014,1,Winter,Riffle,52790,OK311300-02-0010H_3,3,17,6.672131148,0.087719298,4,0.631147541,1.791176909,6,4,0,6,0,2,18.63114754,0.846870343,Blue Thumb
53917 Riffle,East Cache Creek: Big Green,OK311300-02-0010H,OK311300020010_05,34.586917,-98.370667,Central Great Plains,8/28/2014,2014,8,Summer,Riffle,53917,OK311300-02-0010H_3,3,21,4.425531915,0.323308271,7,0.453900709,2.232524431,6,6,6,6,0,2,26.45390071,1.0,Blue Thumb
54849 Riffle,East Cache Creek: Big Green,OK311300-02-0010H,OK311300020010_05,34.586917,-98.370667,Central Great Plains,1/21/2015,2015,1,Winter,Riffle,54849,OK311300-02-0010H_3,3,25,4.554621849,0.210526316,7,0.470588235,2.492341585,6,6,4,6,0,2,24.47058824,1.0,Blue Thumb
55728 Riffle,East Cache Creek: Big Green,OK311300-02-0010H,OK311300020010_05,34.586917,-98.370667,Central Great Plains,7/28/2015,2015,7,Summer,Riffle,55728,OK311300-02-0010H_3,3,17,4.827586207,0.573170732,8,0.465517241,2.262395438,6,6,6,6,0,2,26.46551724,1.0,Blue Thumb
56349 Riffle,East Cache Creek: Big Green,OK311300-02-0010H,OK311300020010_05,34.586917,-98.370667,Central Great Plains,2/22/2016,2016,2,Winter,Riffle,56349,OK311300-02-0010H_4,4,17,6.504065041,0.05982906,7,0.601626016,1.935461834,6,4,0,6,0,2,18.60162602,0.845528455,Blue Thumb
56742 Riffle,East Cache Creek: Big Green,OK311300-02-0010H,OK311300020010_05,34.586917,-98.370667,Central Great Plains,8/11/2016,2016,8,Summer,Riffle,56742,OK311300-02-0010H_4,4,12,4.39516129,0.627659574,6,0.435483871,2.069097578,4,6,6,6,0,2,24.43548387,0.939826303,Blue Thumb
57604 Riffle,East Cache Creek: Big Green,OK311300-02-0010H,OK311300020010_05,34.586917,-98.370667,Central Great Plains,1/30/2017,2017,1,Winter,Riffle,57604,OK311300-02-0010H_4,4,11,7.244755245,0.014285714,2,0.818181818,1.162628145,6,4,0,0,0,0,10.81818182,0.491735537,Blue Thumb
58847 Riffle,East Cache Creek: Big Green,OK311300-02-0010H,OK311300020010_05,34.586917,-98.370667,Central Great Plains,2/13/2018,2018,2,Winter,Riffle,58847,OK311300-02-0010H_4,4,13,5.806451613,0.195121951,5,0.661290323,1.642376018,6,6,2,6,0,2,22.66129032,1.0,Blue Thumb
60644 Riffle,East Cache Creek: Big Green,OK311300-02-0010H,OK311300020010_05,34.586917,-98.370667,Central Great Plains,8/6/2018,2018,8,Summer,Riffle,60644,OK311300-02-0010H_4,4,24,5.265486726,0.409090909,6,0.380530973,2.605825934,6,6,6,6,2,4,28.38053097,1.0,Blue Thumb
62332 Riffle,East Cache Creek: Big Green,OK311300-02-0010H,OK311300020010_05,34.586917,-98.370667,Central Great Plains,8/14/2019,2019,8,Summer,Riffle,62332,OK311300-02-0010H_4,4,16,4.723809524,0.494382022,8,0.371428571,2.267767547,6,6,6,6,2,2,26.37142857,1.0,Blue Thumb
62808 Riffle,East Cache Creek: Big Green,OK311300-02-0010H,OK311300020010_05,34.586917,-98.370667,Central Great Plains,2/26/2020,2020,2,Winter,Riffle,62808,OK311300-02-0010H_4,4,11,5.318181818,0.018691589,1,0.554545455,1.879770104,6,6,0,0,0,2,14.55454545,0.661570248,Blue Thumb
63561 Riffle,East Cache Creek: Big Green,OK311300-02-0010H,OK311300020010_05,34.586917,-98.370667,Central Great Plains,7/20/2020,2020,7,Summer,Riffle,63561,OK311300-02-0010H_4,4,15,4.704761905,0.484848485,7,0.523809524,2.061985775,6,6,6,6,0,2,26.52380952,1.0,Blue Thumb
50882 Riffle,East Cache Creek: Rogers Lane,OK311300-02-0010J,OK311300020010_05,34.63778,-98.3618,Central Great Plains,2/8/2013,2013,2,Winter,Riffle,50882,OK311300-02-0010J_3,3,20,5.721854305,0.08,5,0.582781457,2.171150558,6,6,0,6,0,2,20.58278146,0.935580975,Blue Thumb
51884 Riffle,East Cache Creek: Rogers Lane,OK311300-02-0010J,OK311300020010_05,34.63778,-98.3618,Central Great Plains,8/27/2013,2013,8,Summer,Riffle,51884,OK311300-02-0010J_3,3,19,4.939393939,0.598484848,8,0.537878788,2.107188328,6,6,6,6,0,2,26.53787879,1.0,Blue Thumb
52791 Riffle,East Cache Creek: Rogers Lane,OK311300-02-0010J,OK311300020010_05,34.63778,-98.3618,Central Great Plains,1/28/2014,2014,1,Winter,Riffle,52791,OK311300-02-0010J_3,3,9,7.638888889,0.0,0,0.902777778,0.707199031,4,4,0,0,0,0,8.902777778,0.404671717,Blue Thumb
53918 Riffle,East Cache Creek: Rogers Lane,OK311300-02-0010J,OK311300020010_05,34.63778,-98.3618,Central Great Plains,8/28/2014,2014,8,Summer,Riffle,53918,OK311300-02-0010J_3,3,19,5.25,0.717741935,7,0.556451613,2.121571479,6,6,6,6,0,2,26.55645161,1.0,Blue Thumb
54850 Riffle,East Cache Creek: Rogers Lane,OK311300-02-0010J,OK311300020010_05,34.63778,-98.3618,Central Great Plains,1/21/2015,2015,1,Winter,Riffle,54850,OK311300-02-0010J_3,3,15,5.09009009,0.036363636,2,0.621621622,1.943840661,6,6,0,0,0,2,14.62162162,0.664619165,Blue Thumb
55727 Riffle,East Cache Creek: Rogers Lane,OK311300-02-0010J,OK311300020010_05,34.63778,-98.3618,Central Great Plains,7/28/2015,2015,7,Summer,Riffle,55727,OK311300-02-0010J_3,3,15,5.475177305,0.483606557,7,0.531914894,2.085411206,6,6,6,6,0,2,26.53191489,1.0,Blue Thumb
56348 Riffle,East Cache Creek: Rogers Lane,OK311300-02-0010J,OK311300020010_05,34.63778,-98.3618,Central Great Plains,2/22/2016,2016,2,Winter,Riffle,56348,OK311300-02-0010J_4,4,11,7.279279279,0.018518519,1,0.765765766,1.412824984,6,4,0,0,0,0,10.76576577,0.489352989,Blue Thumb
56741 Riffle,East Cache Creek: Rogers Lane,OK311300-02-0010J,OK311300020010_05,34.63778,-98.3618,Central Great Plains,8/11/2016,2016,8,Summer,Riffle,56741,OK311300-02-0010J_4,4,17,4.078947368,0.692307692,6,0.587719298,2.067242729,6,6,6,6,0,2,26.5877193,1.0,Blue Thumb
57605 Riffle,East Cache Creek: Rogers Lane,OK311300-02-0010J,OK311300020010_05,34.63778,-98.3618,Central Great Plains,1/30/2017,2017,1,Winter,Riffle,57605,OK311300-02-0010J_4,4,10,7.525423729,0.00877193,1,0.847457627,0.890817889,4,4,0,0,0,0,8.847457627,0.402157165,Blue Thumb
58845 Riffle,East Cache Creek: Rogers Lane,OK311300-02-0010J,OK311300020010_05,34.63778,-98.3618,Central Great Plains,2/13/2018,2018,2,Winter,Riffle,58845,OK311300-02-0010J_4,4,18,6.329310345,0.089285714,6,0.577586207,1.991954595,6,6,0,6,0,2,20.57758621,0.935344828,Blue Thumb
60643 Riffle,East Cache Creek: Rogers Lane,OK311300-02-0010J,OK311300020010_05,34.63778,-98.3618,Central Great Plains,8/6/2018,2018,8,Summer,Riffle,60643,OK311300-02-0010J_4,4,14,4.203125,0.287128713,5,0.6640625,1.739215671,6,6,4,4,0,2,22.6640625,0.871694712,Blue Thumb
62333 Riffle,East Cache Creek: Rogers Lane,OK311300-02-0010J,OK311300020010_05,34.63778,-98.3618,Central Great Plains,8/15/2019,2019,8,Summer,Riffle,62333,OK311300-02-0010J_4,4,17,4.495867769,0.730769231,8,0.388429752,2.329377909,6,6,6,6,2,2,26.38842975,1.0,Blue Thumb
62807 Riffle,East Cache Creek: Rogers Lane,OK311300-02-0010J,OK311300020010_05,34.63778,-98.3618,Central Great Plains,2/26/2020,2020,2,Winter,Riffle,62807,OK311300-02-0010J_4,4,10,5.885714286,0.0,0,0.657142857,1.534853852,4,6,0,0,0,2,12.65714286,0.575324675,Blue Thumb
63560 Riffle,East Cache Creek: Rogers Lane,OK311300-02-0010J,OK311300020010_05,34.63778,-98.3618,Central Great Plains,7/20/2020,2020,7,Summer,Riffle,63560,OK311300-02-0010J_4,4,14,4.287128713,0.666666667,6,0.633663366,1.85958531,6,6,6,6,0,2,26.63366337,1.0,Blue Thumb
23833 Vegetation,Elm Creek Wetlands: East Creek,OK121300-01-0120T,OK121300010220_00,36.28,-95.821,Central Irregular Plains,7/16/2001,2001,7,Summer,Vegetation,23833,OK121300-01-0120T_1,1,9,7.950530035,0.074204947,1,0.906360424,0.676286888,2,2,0,0,0,0,4.906360424,0.18870617,Blue Thumb
26328 Vegetation,Elm Creek Wetlands: Pond Outfall,OK121300-01-0120V,OK121300010220_00,36.27916667,-95.822,Central Irregular Plains,1/28/2002,2002,1,Winter,Vegetation,26328,OK121300-01-0120V_1,1,16,7.732510288,0.032921811,2,0.699588477,1.549735733,6,4,0,0,0,2,12.69958848,0.52914952,Blue Thumb
26364 Vegetation,Elm Creek Wetlands: Pond Outfall,OK121300-01-0120V,OK121300010220_00,36.27916667,-95.822,Central Irregular Plains,7/30/2002,2002,7,Summer,Vegetation,26364,OK121300-01-0120V_1,1,13,7.494845361,0.082474227,1,0.422680412,2.083771097,6,2,0,0,0,2,10.42268041,0.400872324,Blue Thumb
26831 Vegetation,Elm Creek Wetlands: Pond Outfall,OK121300-01-0120V,OK121300010220_00,36.27916667,-95.822,Central Irregular Plains,1/6/2003,2003,1,Winter,Vegetation,26831,OK121300-01-0120V_1,1,15,7.882882883,0.0,0,0.540540541,1.988245164,6,4,0,0,0,2,12.54054054,0.522522523,Blue Thumb
29074 Vegetation,Elm Creek Wetlands: Pond Outfall,OK121300-01-0120V,OK121300010220_00,36.27916667,-95.822,Central Irregular Plains,7/14/2003,2003,7,Summer,Vegetation,29074,OK121300-01-0120V_1,1,15,7.534246575,0.123287671,2,0.410958904,2.272986098,6,2,2,0,0,2,12.4109589,0.477344573,Blue Thumb
29868 Vegetation,Elm Creek Wetlands: Pond Outfall,OK121300-01-0120V,OK121300010220_00,36.27916667,-95.822,Central Irregular Plains,1/7/2004,2004,1,Winter,Vegetation,29868,OK121300-01-0120V_1,1,12,9.13592233,0.009708738,1,0.747572816,1.409461483,6,2,0,0,0,0,8.747572816,0.364482201,Blue Thumb
30703 Vegetation,Elm Creek Wetlands: Pond Outfall,OK121300-01-0120V,OK121300010220_00,36.27916667,-95.822,Central Irregular Plains,7/20/2004,2004,7,Summer,Vegetation,30703,OK121300-01-0120V_1,1,11,7.728,0.168,2,0.432,2.032940054,4,2,2,0,0,2,10.432,0.401230769,Blue Thumb
32222 Vegetation,Elm Creek Wetlands: Pond Outfall,OK121300-01-0120V,OK121300010220_00,36.27916667,-95.822,Central Irregular Plains,1/25/2005,2005,1,Winter,Vegetation,32222,OK121300-01-0120V_1,1,14,7.299065421,0.093457944,1,0.448598131,2.153052669,6,4,0,0,0,2,12.44859813,0.518691589,Blue Thumb
33373 Vegetation,Elm Creek Wetlands: Pond Outfall,OK121300-01-0120V,OK121300010220_00,36.27916667,-95.822,Central Irregular Plains,7/14/2005,2005,7,Summer,Vegetation,33373,OK121300-01-0120V_1,1,13,7.927927928,0.09009009,2,0.423423423,2.112128224,6,2,0,0,0,2,10.42342342,0.400900901,Blue Thumb
57634 Riffle,Elm Creek: 66th Street North,OK121300-01-0020G,OK121300010020_00,36.25455556,-95.83,Central Irregular Plains,2/13/2017,2017,2,Winter,Riffle,57634,OK121300-01-0020G_4,4,12,6.1928,0.033613445,3,0.632,1.758884101,4,4,0,0,0,2,10.632,0.443,Blue Thumb
58646 Riffle,Elm Creek: 66th Street North,OK121300-01-0020G,OK121300010020_00,36.25455556,-95.83,Central Irregular Plains,7/27/2017,2017,7,Summer,Riffle,58646,OK121300-01-0020G_4,4,11,5.450819672,0.084507042,3,0.639344262,1.774313408,4,6,0,0,0,2,12.63934426,0.486128625,Blue Thumb
58842 Riffle,Elm Creek: 66th Street North,OK121300-01-0020G,OK121300010020_00,36.25455556,-95.83,Central Irregular Plains,2/12/2018,2018,2,Winter,Riffle,58842,OK121300-01-0020G_4,4,9,6.156462585,0.0,0,0.789115646,1.165411375,2,4,0,0,0,0,6.789115646,0.282879819,Blue Thumb
60674 Riffle,Elm Creek: 66th Street North,OK121300-01-0020G,OK121300010020_00,36.25455556,-95.83,Central Irregular Plains,9/6/2018,2018,9,Summer,Riffle,60674,OK121300-01-0020G_4,4,11,5.415254237,0.085714286,3,0.652542373,1.729050009,4,6,0,0,0,2,12.65254237,0.486636245,Blue Thumb
61468 Riffle,Elm Creek: 66th Street North,OK121300-01-0020G,OK121300010020_00,36.25455556,-95.83,Central Irregular Plains,2/6/2019,2019,2,Winter,Riffle,61468,OK121300-01-0020G_4,4,17,5.241860465,0.12962963,5,0.472868217,2.179691305,6,6,2,6,0,2,22.47286822,0.936369509,Blue Thumb
62338 Riffle,Elm Creek: 66th Street North,OK121300-01-0020G,OK121300010020_00,36.25455556,-95.83,Central Irregular Plains,7/26/2019,2019,7,Summer,Riffle,62338,OK121300-01-0020G_4,4,13,4.991935484,0.185714286,3,0.596774194,1.900103661,6,6,2,0,0,2,16.59677419,0.638337469,Blue Thumb
62842 Riffle,Elm Creek: 66th Street North,OK121300-01-0020G,OK121300010020_00,36.25455556,-95.83,Central Irregular Plains,3/13/2020,2020,3,Winter,Riffle,62842,OK121300-01-0020G_4,4,15,6.233035714,0.081818182,4,0.714285714,1.693062437,6,4,0,2,0,2,14.71428571,0.613095238,Blue Thumb
64786 Riffle,Elm Creek: 66th Street North,OK121300-01-0020G,OK121300010020_00,36.25455556,-95.83,Central Irregular Plains,2/25/2021,2021,2,Winter,Riffle,64786,OK121300-01-0020G_5,5,19,5.690163934,0.140350877,3,0.549180328,2.062181554,6,6,2,0,0,2,16.54918033,0.68954918,Blue Thumb
39272 Riffle,Elm Creek: Indian Hills Road,OK520810-00-0100C,OK520810000100_00,35.2907,-97.34877,Cross Timbers,1/21/2008,2008,1,Winter,Riffle,39272,OK520810-00-0100C_2,2,12,5.797101449,0.108527132,4,0.753623188,1.354226069,4,6,2,0,0,0,12.75362319,0.490523969,Blue Thumb
54844 Riffle,Elm Creek: Indian Hills Road,OK520810-00-0100C,OK520810000100_00,35.2907,-97.34877,Cross Timbers,1/16/2015,2015,1,Winter,Riffle,54844,OK520810-00-0100C_3,3,16,6.19375,0.007633588,1,0.45,2.16958734,6,6,0,0,0,2,14.45,0.555769231,Blue Thumb
55735 Riffle,Elm Creek: Indian Hills Road,OK520810-00-0100C,OK520810000100_00,35.2907,-97.34877,Cross Timbers,8/7/2015,2015,8,Summer,Riffle,55735,OK520810-00-0100C_3,3,21,5.322147651,0.333333333,8,0.510067114,2.225018761,6,6,6,6,0,2,26.51006711,1.0,Blue Thumb
56334 Riffle,Elm Creek: Indian Hills Road,OK520810-00-0100C,OK520810000100_00,35.2907,-97.34877,Cross Timbers,2/5/2016,2016,2,Winter,Riffle,56334,OK520810-00-0100C_4,4,24,5.80952381,0.156626506,4,0.314285714,2.718897205,6,6,2,0,2,4,18.31428571,0.704395604,Blue Thumb
56755 Riffle,Elm Creek: Indian Hills Road,OK520810-00-0100C,OK520810000100_00,35.2907,-97.34877,Cross Timbers,8/26/2016,2016,8,Summer,Riffle,56755,OK520810-00-0100C_4,4,18,5.018691589,0.34375,6,0.327102804,2.561544607,6,6,6,4,2,4,26.3271028,1.0,Blue Thumb
57608 Riffle,Elm Creek: Indian Hills Road,OK520810-00-0100C,OK520810000100_00,35.2907,-97.34877,Cross Timbers,2/1/2017,2017,2,Winter,Riffle,57608,OK520810-00-0100C_4,4,18,5.709401709,0.052631579,3,0.555555556,1.9970131,6,6,0,0,0,2,14.55555556,0.55982906,Blue Thumb
58644 Riffle,Elm Creek: Indian Hills Road,OK520810-00-0100C,OK520810000100_00,35.2907,-97.34877,Cross Timbers,7/25/2017,2017,7,Summer,Riffle,58644,OK520810-00-0100C_4,4,27,5.396946565,0.241935484,7,0.213740458,2.987318872,6,6,4,6,4,4,26.21374046,1.0,Blue Thumb
58863 Riffle,Elm Creek: Indian Hills Road,OK520810-00-0100C,OK520810000100_00,35.2907,-97.34877,Cross Timbers,2/16/2018,2018,2,Winter,Riffle,58863,OK520810-00-0100C_4,4,17,6.031746032,0.152542373,4,0.53968254,2.125264887,6,6,2,0,0,2,16.53968254,0.636141636,Blue Thumb
61457 Riffle,Elm Creek: Indian Hills Road,OK520810-00-0100C,OK520810000100_00,35.2907,-97.34877,Cross Timbers,1/29/2019,2019,1,Winter,Riffle,61457,OK520810-00-0100C_4,4,18,6.991735537,0.127118644,4,0.561983471,2.167548874,6,4,2,0,0,2,14.56198347,0.560076287,Blue Thumb
62354 Riffle,Elm Creek: Indian Hills Road,OK520810-00-0100C,OK520810000100_00,35.2907,-97.34877,Cross Timbers,8/19/2019,2019,8,Summer,Riffle,62354,OK520810-00-0100C_4,4,24,4.622807018,0.355769231,7,0.192982456,2.903057887,6,6,6,6,6,4,28.19298246,1.0,Blue Thumb
62809 Riffle,Elm Creek: Indian Hills Road,OK520810-00-0100C,OK520810000100_00,35.2907,-97.34877,Cross Timbers,2/26/2020,2020,2,Winter,Riffle,62809,OK520810-00-0100C_4,4,19,5.966101695,0.201834862,2,0.449152542,2.342774093,6,6,4,0,0,2,18.44915254,0.70958279,Blue Thumb
63579 Riffle,Elm Creek: Indian Hills Road,OK520810-00-0100C,OK520810000100_00,35.2907,-97.34877,Cross Timbers,8/25/2020,2020,8,Summer,Riffle,63579,OK520810-00-0100C_4,4,24,5.339449541,0.247524752,6,0.275229358,2.818496145,6,6,4,4,4,4,24.27522936,0.933662668,Blue Thumb
26848 Vegetation,Ewers Creek: D0418 Road,OK620920-01-0190K,OK620920010190_00,36.40177778,-99.00077778,Central Great Plains,1/16/2003,2003,1,Winter,Vegetation,26848,OK620920-01-0190K_1,1,10,6.155555556,0.022727273,1,0.711111111,1.590100198,6,6,0,0,0,2,14.71111111,0.668686869,Blue Thumb
29104 Vegetation,Ewers Creek: D0418 Road,OK620920-01-0190K,OK620920010190_00,36.40177778,-99.00077778,Central Great Plains,7/24/2003,2003,7,Summer,Vegetation,29104,OK620920-01-0190K_1,1,17,6.365313653,0.015748031,1,0.664206642,1.709864765,6,6,0,0,0,2,14.66420664,0.61100861,Blue Thumb
29931 Vegetation,Ewers Creek: D0418 Road,OK620920-01-0190K,OK620920010190_00,36.40177778,-99.00077778,Central Great Plains,2/18/2004,2004,2,Winter,Vegetation,29931,OK620920-01-0190K_1,1,16,6.067073171,0.074534161,2,0.713414634,1.713383562,6,6,0,0,0,2,14.71341463,0.668791574,Blue Thumb
30721 Vegetation,Ewers Creek: D0418 Road,OK620920-01-0190K,OK620920010190_00,36.40177778,-99.00077778,Central Great Plains,7/28/2004,2004,7,Summer,Vegetation,30721,OK620920-01-0190K_1,1,19,5.99137931,0.047169811,2,0.439655172,2.395601582,6,6,0,0,0,2,14.43965517,0.601652299,Blue Thumb
32203 Riffle,Ewers Creek: D0418 Road,OK620920-01-0190K,OK620920010190_00,36.40177778,-99.00077778,Central Great Plains,1/13/2005,2005,1,Winter,Riffle,32203,OK620920-01-0190K_1,1,13,5.197080292,0.145833333,2,0.547445255,1.945038533,6,6,2,0,0,2,16.54744526,0.752156603,Blue Thumb
48811 Riffle,Ewers Creek: D0418 Road,OK620920-01-0190K,OK620920010190_00,36.40177778,-99.00077778,Central Great Plains,8/2/2011,2011,8,Summer,Riffle,48811,OK620920-01-0190K_3,3,17,4.520661157,0.166666667,4,0.421487603,2.337354481,6,6,2,0,0,2,16.4214876,0.631595677,Blue Thumb
49169 Vegetation,Ewers Creek: D0418 Road,OK620920-01-0190K,OK620920010190_00,36.40177778,-99.00077778,Central Great Plains,1/24/2012,2012,1,Winter,Vegetation,49169,OK620920-01-0190K_3,3,9,6.028037383,0.0,0,0.859813084,0.860305101,4,6,0,0,0,0,10.85981308,0.493627867,Blue Thumb
49705 Riffle,Ewers Creek: D0418 Road,OK620920-01-0190K,OK620920010190_00,36.40177778,-99.00077778,Central Great Plains,7/9/2012,2012,7,Summer,Riffle,49705,OK620920-01-0190K_3,3,17,6.742857143,0.065868263,4,0.638095238,1.855589937,6,2,0,0,0,2,10.63809524,0.409157509,Blue Thumb
29891 Riffle,Feather Creek: Old Hwy 51,OK620900-02-0060C,OK620900020060_00,36.1308888,-96.8801944,Central Great Plains,1/20/2004,2004,1,Winter,Riffle,29891,OK620900-02-0060C_1,1,15,5.634146341,0.064705882,5,0.663414634,1.635618612,6,6,0,6,0,2,20.66341463,0.93924612,Blue Thumb
30720 Riffle,Feather Creek: Old Hwy 51,OK620900-02-0060C,OK620900020060_00,36.1308888,-96.8801944,Central Great Plains,7/27/2004,2004,7,Summer,Riffle,30720,OK620900-02-0060C_1,1,18,4.661157025,0.527777778,6,0.570247934,2.078410514,6,6,6,6,0,2,26.57024793,1.0,Blue Thumb
32218 Riffle,Feather Creek: Old Hwy 51,OK620900-02-0060C,OK620900020060_00,36.1308888,-96.8801944,Central Great Plains,1/21/2005,2005,1,Winter,Riffle,32218,OK620900-02-0060C_1,1,18,4.551470588,0.495238095,8,0.492647059,2.186529183,6,6,6,6,0,2,26.49264706,1.0,Blue Thumb
32953 Riffle,Feather Creek: Old Hwy 51,OK620900-02-0060C,OK620900020060_00,36.1308888,-96.8801944,Central Great Plains,6/30/2005,2005,6,Summer,Riffle,32953,OK620900-02-0060C_1,1,14,4.529411765,0.530120482,4,0.462184874,2.099732738,6,6,6,0,0,2,20.46218487,0.787007111,Blue Thumb
42734 Riffle,Feather Creek: Old Hwy 51,OK620900-02-0060C,OK620900020060_00,36.1308888,-96.8801944,Central Great Plains,1/23/2009,2009,1,Winter,Riffle,42734,OK620900-02-0060C_2,2,16,4.832061069,0.442622951,4,0.603053435,1.967493883,6,6,6,6,0,2,26.60305344,1.0,Blue Thumb
44201 Riffle,Feather Creek: Old Hwy 51,OK620900-02-0060C,OK620900020060_00,36.1308888,-96.8801944,Central Great Plains,7/2/2009,2009,7,Summer,Riffle,44201,OK620900-02-0060C_2,2,24,5.074324324,0.488721805,10,0.283783784,2.684964835,6,6,6,6,4,4,28.28378378,1.0,Blue Thumb
48411 Riffle,Feather Creek: Old Hwy 51,OK620900-02-0060C,OK620900020060_00,36.1308888,-96.8801944,Central Great Plains,2/17/2011,2011,2,Winter,Riffle,48411,OK620900-02-0060C_3,3,16,5.862385321,0.028037383,3,0.660550459,1.766738005,6,6,0,4,0,2,18.66055046,0.848206839,Blue Thumb
49172 Riffle,Feather Creek: Old Hwy 51,OK620900-02-0060C,OK620900020060_00,36.1308888,-96.8801944,Central Great Plains,2/2/2012,2012,2,Winter,Riffle,49172,OK620900-02-0060C_3,3,11,6.501930502,0.0,0,0.749034749,1.489531874,6,4,0,0,0,0,10.74903475,0.488592489,Blue Thumb
