SiteName,WBID,County,Date,Time,Latitude,Longitude,Water.Temp,DO.Final.1,DO.Saturation,pH.Final.1,Nitrate.Final.1,Nitrite.Final.1,Ammonia.Final.1,OP.Final.1,Chloride.Final.1,Ecoli,Task,RiverBasin,HUC_8
Buffalo Creek: Ballard,OK410210-06-0020W,McCurtain,10/31/2008,3:40 PM,34.3908888,-94.4725833,14,13,125,7,0.5,0.08,0.1,0.007,5,.,Blue Thumb,Little R.,11140108
Buffalo Creek: Cosby,OK620920-05-0010T,Harper,10/29/2008,.,36.84039,-99.69523,7,13,104,8,2,0.15,0.1,0.086666667,15,.,Blue Thumb,Cimarron R.,11050001
Buffalo Creek: Cosby,OK620920-05-0010T,Harper,11/18/2008,.,36.84039,-99.69523,6,12,94,.,.,.,0.1,.,.,.,Blue Thumb,Cimarron R.,11050001
Buffalo Creek: Cosby,OK620920-05-0010T,Harper,12/18/2008,.,36.84039,-99.69523,-1,12,76,8,1,.,0.1,.,80,.,Blue Thumb,Cimarron R.,11050001
Buffalo Creek: Cosby,OK620920-05-0010T,Harper,1/19/2009,.,36.84039,-99.69523,5,13,97,7.8,.,.,0.1,0.066666667,80,.,Blue Thumb,Cimarron R.,11050001
Buffalo Creek: Cosby,OK620920-05-0010T,Harper,3/3/2009,.,36.84039,-99.69523,10,15,128,8,.,.,0.2,.,80,.,Blue Thumb,Cimarron R.,11050001
Buffalo Creek: Hwy 74B,OK520610-03-0110G,McClain,6/12/2006,.,35.1025,-97.61137,27,4,55,7.5,0.5,0.08,0.1,0.033,15,.,Blue Thumb,Canadian R.,11090202
Buffalo Creek: Hwy 74B,OK520610-03-0110G,McClain,7/10/2006,.,35.1025,-97.61137,29,11,140,7.5,0.5,0.1,0.1,0.047,25,.,Blue Thumb,Canadian R.,11090202
Buffalo Creek: Hwy 74B,OK520610-03-0110G,McClain,8/13/2006,.,35.1025,-97.61137,30,5,70,7.7,0.5,0.08,0.05,0.067,30,.,Blue Thumb,Canadian R.,11090202
Buffalo Creek: Hwy 74B,OK520610-03-0110G,McClain,9/18/2006,.,35.1025,-97.61137,17,8,85,7.7,0.5,0.1,0.1,0.027,15,.,Blue Thumb,Canadian R.,11090202
Buffalo Creek: Hwy 74B,OK520610-03-0110G,McClain,10/21/2006,.,35.1025,-97.61137,12,9,85,7.8,0.3,0.08,0.1,0.033,20,.,Blue Thumb,Canadian R.,11090202
Buffalo Creek: Hwy 74B,OK520610-03-0110G,McClain,11/14/2006,.,35.1025,-97.61137,9,10,86,7.9,0.5,0.1,0.1,0.027,15,.,Blue Thumb,Canadian R.,11090202
Buffalo Creek: Hwy 74B,OK520610-03-0110G,McClain,12/20/2006,.,35.1025,-97.61137,9,12,103,8,0.5,0.08,0.1,0.007,20,.,Blue Thumb,Canadian R.,11090202
Buffalo Creek: Hwy 74B,OK520610-03-0110G,McClain,2/19/2007,10:30 AM,35.1025,-97.61137,5,15,112,7.8,0.5,0.1,0.1,0.027,25,.,Blue Thumb,Canadian R.,11090202
Buffalo Creek: Hwy 74B,OK520610-03-0110G,McClain,3/25/2007,10:05 AM,35.1025,-97.61137,18,9,98,7.9,0.5,0.1,0.1,0.027,25,.,Blue Thumb,Canadian R.,11090202
Buffalo Creek: Hwy 74B,OK520610-03-0110G,McClain,4/27/2007,10:00 AM,35.1025,-97.61137,14,11,107,7.7,0.5,0.08,0.1,0.02,25,.,Blue Thumb,Canadian R.,11090202
Buffalo Creek: Hwy 74B,OK520610-03-0110G,McClain,5/31/2007,10:00 AM,35.1025,-97.61137,19,11,120,8,0.5,0.1,0.1,0.087,25,.,Blue Thumb,Canadian R.,11090202
Buffalo Creek: Hwy 74B,OK520610-03-0110G,McClain,6/30/2007,10:30 AM,35.1025,-97.61137,23,10,120,7.7,0.5,0.15,0.1,0.1,15,.,Blue Thumb,Canadian R.,11090202
Buffalo Creek: Hwy 74B,OK520610-03-0110G,McClain,7/29/2007,10:00 AM,35.1025,-97.61137,22,11,125,7.7,0.5,0.15,0.1,0.027,30,.,Blue Thumb,Canadian R.,11090202
Buffalo Creek: Hwy 74B,OK520610-03-0110G,McClain,8/31/2007,10:30 AM,35.1025,-97.61137,22,11,126,7.9,0.5,0.5,0.1,0.007,25,.,Blue Thumb,Canadian R.,11090202
Buffalo Creek: Hwy 74B,OK520610-03-0110G,McClain,9/22/2007,9:55 AM,35.1025,-97.61137,22,11,126,7.9,0.5,0.15,0.1,0.027,25,.,Blue Thumb,Canadian R.,11090202
Buffalo Creek: Hwy 74B,OK520610-03-0110G,McClain,10/28/2007,10:00 AM,35.1025,-97.61137,10,14,120,7.9,0.5,0.08,0.1,0.033,25,.,Blue Thumb,Canadian R.,11090202
Buffalo Creek: Hwy 74B,OK520610-03-0110G,McClain,11/23/2007,10:00 AM,35.1025,-97.61137,8,14,120,7.8,0.5,0.08,0.1,0.027,25,.,Blue Thumb,Canadian R.,11090202
Buffalo Creek: Hwy 74B,OK520610-03-0110G,McClain,12/22/2007,10:15 AM,35.1025,-97.61137,7,14,110,7.8,0.5,0.08,0.1,0.027,25,.,Blue Thumb,Canadian R.,11090202
Buffalo Creek: Hwy 74B,OK520610-03-0110G,McClain,1/25/2008,10:05 AM,35.1025,-97.61137,3,15,105,7.7,0.5,0.08,0.1,0.033,25,.,Blue Thumb,Canadian R.,11090202
Buffalo Creek: Hwy 74B,OK520610-03-0110G,McClain,2/24/2008,10:00 AM,35.1025,-97.61137,5,15,112,7.8,0.5,0.08,0.1,0.033,25,.,Blue Thumb,Canadian R.,11090202
Buffalo Creek: Hwy 74B,OK520610-03-0110G,McClain,3/30/2008,10:00 AM,35.1025,-97.61137,16,12,120,7.9,0.5,0.08,0.1,0.033,25,.,Blue Thumb,Canadian R.,11090202
Buffalo Creek: Hwy 74B,OK520610-03-0110G,McClain,4/27/2008,10:00 AM,35.1025,-97.61137,14,13,125,7.8,0.5,0.08,0.1,0.033,25,.,Blue Thumb,Canadian R.,11090202
Buffalo Creek: Hwy 74B,OK520610-03-0110G,McClain,5/29/2008,10:15 AM,35.1025,-97.61137,24,11,131,7.9,0.5,0.08,0.1,0.02,25,.,Blue Thumb,Canadian R.,11090202
Buffalo Creek: Hwy 74B,OK520610-03-0110G,McClain,6/25/2008,10:00 AM,35.1025,-97.61137,25,11,134,8,0.5,0.08,0.1,0.027,20,.,Blue Thumb,Canadian R.,11090202
Buffalo Creek: Hwy 74B,OK520610-03-0110G,McClain,7/31/2008,10:06 AM,35.1025,-97.61137,27,10,130,7.5,0.5,0.1,0.1,0.033,25,.,Blue Thumb,Canadian R.,11090202
Buffalo Creek: Hwy 74B,OK520610-03-0110G,McClain,10/18/2008,10:50 AM,35.1025,-97.61137,15,13,129,8,.,.,0.1,0.007,20,.,Blue Thumb,Canadian R.,11090202
Buffalo Creek: Hwy 74B,OK520610-03-0110G,McClain,11/29/2008,10:10 AM,35.1025,-97.61137,8,12,100,7.8,0.5,0.08,0.1,0.027,20,.,Blue Thumb,Canadian R.,11090202
Campbell Creek: OCU Property,OK520520-00-0230M,Oklahoma,12/18/2006,.,35.41521,-97.6515,10,4,37,7.75,0.5,0.08,0.1,0.047,.,.,Blue Thumb,Canadian R.,11100301
Campbell Creek: OCU Property,OK520520-00-0230M,Oklahoma,2/26/2007,3:30 PM,35.41521,-97.6515,18,12,127,7.5,0.5,0.08,0.1,0.013,200,.,Blue Thumb,Canadian R.,11100301
Campbell Creek: OCU Property,OK520520-00-0230M,Oklahoma,4/2/2007,3:00 PM,35.41521,-97.6515,24,6,75,7.5,0.5,0.08,0.2,0.067,160,.,Blue Thumb,Canadian R.,11100301
Campbell Creek: OCU Property,OK520520-00-0230M,Oklahoma,4/23/2007,3:05 PM,35.41521,-97.6515,23,10,120,7.9,0.5,0.08,0.1,0.033,180,.,Blue Thumb,Canadian R.,11100301
Campbell Creek: OCU Property,OK520520-00-0230M,Oklahoma,6/13/2007,2:00 PM,35.41521,-97.6515,28,5,70,7.75,0.5,0.1,0.1,0.087,60,.,Blue Thumb,Canadian R.,11100301
Campbell Creek: OCU Property,OK520520-00-0230M,Oklahoma,9/21/2007,3:00 PM,35.41521,-97.6515,25,9,114,8,1.5,0.08,0.1,0.023,90,.,Blue Thumb,Canadian R.,11100301
Campbell Creek: OCU Property,OK520520-00-0230M,Oklahoma,10/26/2007,2:09 PM,35.41521,-97.6515,14,10,99,7.75,1,0.08,0.1,0.02,50,.,Blue Thumb,Canadian R.,11100301
Campbell Creek: OCU Property,OK520520-00-0230M,Oklahoma,11/30/2007,2:00 PM,35.41521,-97.6515,9,10,87,7.8,0.5,0.08,0.1,0.047,65,.,Blue Thumb,Canadian R.,11100301
Campbell Creek: OCU Property,OK520520-00-0230M,Oklahoma,2/29/2008,12:30 PM,35.41521,-97.6515,12,13,120,8.25,0.5,0.08,0.1,0.033,95,.,Blue Thumb,Canadian R.,11100301
Campbell Creek: OCU Property,OK520520-00-0230M,Oklahoma,3/25/2008,2:30 PM,35.41521,-97.6515,14,12,116,7.75,0.8,0.08,0.1,0.033,90,.,Blue Thumb,Canadian R.,11100301
Campbell Creek: OCU Property,OK520520-00-0230M,Oklahoma,5/2/2008,.,35.41521,-97.6515,18,7,75,7.75,0.5,0.08,0.1,0.107,60,.,Blue Thumb,Canadian R.,11100301
Campbell Creek: OCU Property,OK520520-00-0230M,Oklahoma,5/30/2008,9:45 AM,35.41521,-97.6515,23,6,73,7.75,0.5,0.3,0.2,0.067,65,.,Blue Thumb,Canadian R.,11100301
Campbell Creek: OCU Property,OK520520-00-0230M,Oklahoma,9/17/2008,.,35.41521,-97.6515,22,10,116,7.5,2,0.2,0.1,0.1,45,.,Blue Thumb,Canadian R.,11100301
Campbell Creek: OCU Property,OK520520-00-0230M,Oklahoma,10/15/2008,.,35.41521,-97.6515,15,7,70,7.5,.,.,0.1,0.06,50,.,Blue Thumb,Canadian R.,11100301
Campbell Creek: OCU Property,OK520520-00-0230M,Oklahoma,12/10/2008,.,35.41521,-97.6515,2,15,101,8,0.5,0.1,0.1,0.04,70,.,Blue Thumb,Canadian R.,11100301
Campbell Creek: OCU Property,OK520520-00-0230M,Oklahoma,1/29/2009,.,35.41521,-97.6515,3,14,100,7.8,1,1,0.1,.,400,.,Blue Thumb,Canadian R.,11100301
Campbell Creek: OCU Property,OK520520-00-0230M,Oklahoma,2/16/2009,.,35.41521,-97.6515,10,13,110,7.8,1.75,0.25,0.1,0.04,55,.,Blue Thumb,Canadian R.,11100301
Campbell Creek: OCU Property,OK520520-00-0230M,Oklahoma,3/30/2009,.,35.41521,-97.6515,16,11,111,7.8,0.5,1,0.1,0.073333333,65,.,Blue Thumb,Canadian R.,11100301
Campbell Creek: OCU Property,OK520520-00-0230M,Oklahoma,4/20/2009,.,35.41521,-97.6515,20,13,141,8.3,0.5,0.08,0.1,0.066666667,75,.,Blue Thumb,Canadian R.,11100301
Campbell Creek: OCU Property,OK520520-00-0230M,Oklahoma,7/31/2009,.,35.41521,-97.6515,22,5,60,7.8,0.5,0.08,0.2,0.2,15,111,Blue Thumb,Canadian R.,11100301
Campbell Creek: OCU Property,OK520520-00-0230M,Oklahoma,9/1/2009,.,35.41521,-97.6515,23,10,120,7.8,0.5,0.08,0.2,0.08,35,66,Blue Thumb,Canadian R.,11100301
Campbell Creek: OCU Property,OK520520-00-0230M,Oklahoma,9/16/2009,.,35.41521,-97.6515,22,8,94,7.7,1.5,0.15,0.2,0.18,30,33,Blue Thumb,Canadian R.,11100301
Campbell Creek: OCU Property,OK520520-00-0230M,Oklahoma,10/28/2009,.,35.41521,-97.6515,14,6,59,7.8,0.5,0.1,0.1,0.086666667,45,.,Blue Thumb,Canadian R.,11100301
Campbell Creek: OCU Property,OK520520-00-0230M,Oklahoma,11/18/2009,.,35.41521,-97.6515,10,10,89,7.8,0.8,0.08,0.1,0.007,50,.,Blue Thumb,Canadian R.,11100301
Campbell Creek: OCU Property,OK520520-00-0230M,Oklahoma,12/15/2009,.,35.41521,-97.6515,4,15,109,7.8,0.5,0.08,0.1,0.033333333,50,.,Blue Thumb,Canadian R.,11100301
Campbell Creek: OCU Property,OK520520-00-0230M,Oklahoma,2/15/2010,.,35.41521,-97.6515,5,14,105,7.7,0.5,0.08,0.1,0.046666667,60,.,Blue Thumb,Canadian R.,11100301
Campbell Creek: OCU Property,OK520520-00-0230M,Oklahoma,3/29/2010,.,35.41521,-97.6515,15,17,>150,8,1,0.15,0.2,0.046666667,75,.,Blue Thumb,Canadian R.,11100301
Campbell Creek: OCU Property,OK520520-00-0230M,Oklahoma,4/26/2010,.,35.41521,-97.6515,15,9,89,7.8,.,0.2,0.3,0.113333333,75,.,Blue Thumb,Canadian R.,11100301
Campbell Creek: OCU Property,OK520520-00-0230M,Oklahoma,9/20/2010,.,35.41521,-97.6515,26,6,75,7.5,.,.,0.2,0.146666667,35,333,Blue Thumb,Canadian R.,11100301
Campbell Creek: OCU Property,OK520520-00-0230M,Oklahoma,10/19/2010,.,35.41521,-97.6515,18,6,65,7.8,.,.,0.1,0.066666667,35,.,Blue Thumb,Canadian R.,11100301
Campbell Creek: OCU Property,OK520520-00-0230M,Oklahoma,11/15/2010,.,35.41521,-97.6515,16,1.6,17,7.7,.,.,0.1,0.22,35,.,Blue Thumb,Canadian R.,11100301
Campbell Creek: OCU Property,OK520520-00-0230M,Oklahoma,12/20/2010,.,35.41521,-97.6515,7,10,81,7.8,.,.,0.1,0.066666667,40,.,Blue Thumb,Canadian R.,11100301
Campbell Creek: OCU Property,OK520520-00-0230M,Oklahoma,2/20/2011,.,35.41521,-97.6515,11,12,106,7.7,.,.,0.1,0.046666667,45,.,Blue Thumb,Canadian R.,11100301
Campbell Creek: OCU Property,OK520520-00-0230M,Oklahoma,3/28/2011,.,35.41521,-97.6515,10,17,145,7.7,0.5,0.08,0.1,0.04,35,.,Blue Thumb,Canadian R.,11100301
Campbell Creek: OCU Property,OK520520-00-0230M,Oklahoma,4/18/2011,.,35.41521,-97.6515,24,11,131,8,0.5,0.08,0.2,0.007,40,.,Blue Thumb,Canadian R.,11100301
Caston Creek: CR 149,OK220100-01-0180C,LeFlore,10/25/2006,.,34.96628,-94.75188,15,5,52,7.5,.,.,0.1,0.053,20,.,Blue Thumb,Arkansas R.,11110105
Caston Creek: CR 149,OK220100-01-0180C,LeFlore,11/29/2006,.,34.96628,-94.75188,20,8,92,7.5,.,.,0.1,0.007,20,.,Blue Thumb,Arkansas R.,11110105
Caston Creek: CR 149,OK220100-01-0180C,LeFlore,1/24/2007,1:20 PM,34.96628,-94.75188,6,9,73,7,1,0.08,0.1,0.007,10,.,Blue Thumb,Arkansas R.,11110105
Caston Creek: CR 149,OK220100-01-0180C,LeFlore,2/20/2007,11:20 AM,34.96628,-94.75188,10,11,97,7.5,0.5,0.08,0.1,0.007,15,.,Blue Thumb,Arkansas R.,11110105
Caston Creek: CR 149,OK220100-01-0180C,LeFlore,4/26/2007,11:15 AM,34.96628,-94.75188,18,.,.,.,.,.,.,.,.,.,Blue Thumb,Arkansas R.,11110105
Caston Creek: CR 149,OK220100-01-0180C,LeFlore,7/17/2007,9:46 AM,34.96628,-94.75188,23,7,85,7,0.5,0.08,0.1,0.007,5,.,Blue Thumb,Arkansas R.,11110105
Caston Creek: CR 149,OK220100-01-0180C,LeFlore,8/23/2007,2:00 PM,34.96628,-94.75188,31,.,.,8,0.5,0.08,0.1,0.007,10,.,Blue Thumb,Arkansas R.,11110105
Caston Creek: CR 149,OK220100-01-0180C,LeFlore,9/27/2007,2:00 PM,34.96628,-94.75188,25,7,90,8,0.5,0.08,0.1,0.007,10,.,Blue Thumb,Arkansas R.,11110105
Caston Creek: CR 149,OK220100-01-0180C,LeFlore,10/29/2007,2:00 PM,34.96628,-94.75188,15,10,100,7.5,0.5,0.08,0.1,0.007,.,.,Blue Thumb,Arkansas R.,11110105
Caston Creek: CR 149,OK220100-01-0180C,LeFlore,11/13/2007,2:00 PM,34.96628,-94.75188,20,8,90,7.5,0.5,0.08,0.1,0.007,15,.,Blue Thumb,Arkansas R.,11110105
Caston Creek: CR 149,OK220100-01-0180C,LeFlore,12/10/2007,2:10 PM,34.96628,-94.75188,9,8,72,7.5,0.5,0.08,0.1,0.007,10,.,Blue Thumb,Arkansas R.,11110105
Caston Creek: CR 149,OK220100-01-0180C,LeFlore,1/22/2008,2:00 PM,34.96628,-94.75188,3,5,39,7.8,0.5,0.08,.,0.007,20,.,Blue Thumb,Arkansas R.,11110105
Caston Creek: CR 149,OK220100-01-0180C,LeFlore,2/13/2008,2:24 PM,34.96628,-94.75188,8,11,94,7.5,1,0.08,0.1,0.007,15,.,Blue Thumb,Arkansas R.,11110105
Caston Creek: CR 149,OK220100-01-0180C,LeFlore,3/12/2008,2:15 PM,34.96628,-94.75188,12,7,70,7,1,0.08,0.1,0.007,15,.,Blue Thumb,Arkansas R.,11110105
Caston Creek: CR 149,OK220100-01-0180C,LeFlore,5/5/2008,2:12 PM,34.96628,-94.75188,21,7,80,7.2,0.5,0.08,0.1,0.007,10,.,Blue Thumb,Arkansas R.,11110105
Caston Creek: CR 149,OK220100-01-0180C,LeFlore,6/12/2008,9:30 AM,34.96628,-94.75188,26,5,64,7.3,0.5,0.08,0.1,0.007,10,.,Blue Thumb,Arkansas R.,11110105
Caston Creek: CR 149,OK220100-01-0180C,LeFlore,8/28/2008,10:23 AM,34.96628,-94.75188,27,7,95,7.5,0.5,0.08,0.1,0.007,15,.,Blue Thumb,Arkansas R.,11110105
Caston Creek: CR 149,OK220100-01-0180C,LeFlore,9/25/2008,10:25 AM,34.96628,-94.75188,23,7,86,7,0.5,0.08,0.1,0.007,10,.,Blue Thumb,Arkansas R.,11110105
Caston Creek: CR 149,OK220100-01-0180C,LeFlore,10/22/2008,10:20 AM,34.96628,-94.75188,15,4,45,7.5,0.5,0.08,0.1,0.007,10,.,Blue Thumb,Arkansas R.,11110105
Caston Creek: CR 149,OK220100-01-0180C,LeFlore,11/12/2008,8:20 AM,34.96628,-94.75188,10,8,72,7.5,0.5,0.08,0.1,0.2,5,.,Blue Thumb,Arkansas R.,11110105
Caston Creek: CR 149,OK220100-01-0180C,LeFlore,12/10/2008,10:21 AM,34.96628,-94.75188,5,9,70,7,0.5,0.08,0.1,0.06,10,.,Blue Thumb,Arkansas R.,11110105
Caston Creek: CR 149,OK220100-01-0180C,LeFlore,1/14/2009,10:32 AM,34.96628,-94.75188,0,17,111,7.5,0.5,0.08,0.1,0.007,10,.,Blue Thumb,Arkansas R.,11110105
Caston Creek: CR 149,OK220100-01-0180C,LeFlore,2/17/2009,10:30 AM,34.96628,-94.75188,10,11,96,7.5,0.5,0.08,0.1,0.007,10,.,Blue Thumb,Arkansas R.,11110105
Caston Creek: CR 149,OK220100-01-0180C,LeFlore,3/26/2009,10:15 AM,34.96628,-94.75188,10,10,90,7.5,0.5,0.08,0.1,0.033,15,.,Blue Thumb,Arkansas R.,11110105
Caston Creek: CR 149,OK220100-01-0180C,LeFlore,4/24/2009,9:30 AM,34.96628,-94.75188,20,6,70,7.5,0.5,0.08,0.4,0.033,10,.,Blue Thumb,Arkansas R.,11110105
Caston Creek: CR 149,OK220100-01-0180C,LeFlore,5/18/2009,.,34.96628,-94.75188,15,9,90,7,.,.,0.2,0.007,5,.,Blue Thumb,Arkansas R.,11110105
Caston Creek: CR 149,OK220100-01-0180C,LeFlore,6/18/2009,.,34.96628,-94.75188,28,5,65,7.5,.,.,0.1,0.007,10,6,Blue Thumb,Arkansas R.,11110105
Caston Creek: CR 149,OK220100-01-0180C,LeFlore,7/23/2009,.,34.96628,-94.75188,26,5,62,7.5,.,.,0.1,0.007,10,.,Blue Thumb,Arkansas R.,11110105
Caston Creek: CR 149,OK220100-01-0180C,LeFlore,8/12/2009,.,34.96628,-94.75188,28,5,65,7.5,.,.,0.2,0.166666667,10,.,Blue Thumb,Arkansas R.,11110105
Caston Creek: CR 149,OK220100-01-0180C,LeFlore,9/9/2009,.,34.96628,-94.75188,26,5,62,7.5,.,.,0.1,0.02,10,.,Blue Thumb,Arkansas R.,11110105
Caston Creek: CR 149,OK220100-01-0180C,LeFlore,10/29/2009,.,34.96628,-94.75188,18,.,.,7,.,.,0.1,0.007,10,.,Blue Thumb,Arkansas R.,11110105
Caston Creek: CR 149,OK220100-01-0180C,LeFlore,11/17/2009,.,34.96628,-94.75188,10,11,96,7.5,.,.,0.2,0.007,10,.,Blue Thumb,Arkansas R.,11110105
Caston Creek: CR 149,OK220100-01-0180C,LeFlore,12/10/2009,.,34.96628,-94.75188,0,10,67,7.5,.,.,0.1,0.007,10,.,Blue Thumb,Arkansas R.,11110105
Caston Creek: CR 149,OK220100-01-0180C,LeFlore,1/12/2010,.,34.96628,-94.75188,0,12,78,7.3,.,.,.,0.007,10,.,Blue Thumb,Arkansas R.,11110105
Caston Creek: CR 149,OK220100-01-0180C,LeFlore,2/25/2010,.,34.96628,-94.75188,5,11,85,7.5,1,.,0.2,0.007,10,.,Blue Thumb,Arkansas R.,11110105
Caston Creek: CR 149,OK220100-01-0180C,LeFlore,4/14/2010,.,34.96628,-94.75188,20,9,101,7.5,.,.,0.1,0.007,10,.,Blue Thumb,Arkansas R.,11110105
Caston Creek: CR 149,OK220100-01-0180C,LeFlore,6/22/2010,.,34.96628,-94.75188,30,4,55,7.5,.,.,0.1,0.02,10,6,Blue Thumb,Arkansas R.,11110105
Caston Creek: CR 149,OK220100-01-0180C,LeFlore,7/14/2010,.,34.96628,-94.75188,28,4,52,7.5,.,0.3,0.2,0.007,15,46,Blue Thumb,Arkansas R.,11110105
Caston Creek: CR 149,OK220100-01-0180C,LeFlore,8/9/2010,.,34.96628,-94.75188,29,4,54,7,1,.,0.3,0.066666667,10,.,Blue Thumb,Arkansas R.,11110105
Caston Creek: CR 149,OK220100-01-0180C,LeFlore,9/8/2010,.,34.96628,-94.75188,24,5,61,7.5,.,.,0.2,0.053333333,10,.,Blue Thumb,Arkansas R.,11110105
Caston Creek: CR 149,OK220100-01-0180C,LeFlore,10/25/2010,.,34.96628,-94.75188,20,6,68,7.5,.,.,0.1,0.013333333,10,.,Blue Thumb,Arkansas R.,11110105
Caston Creek: CR 149,OK220100-01-0180C,LeFlore,11/29/2010,.,34.96628,-94.75188,10,8,70,7.5,1,.,0.1,0.013333333,20,.,Blue Thumb,Arkansas R.,11110105
Caston Creek: CR 149,OK220100-01-0180C,LeFlore,12/14/2010,.,34.96628,-94.75188,3,4,29,7.5,.,.,0.1,0.007,10,.,Blue Thumb,Arkansas R.,11110105
Caston Creek: CR 149,OK220100-01-0180C,LeFlore,1/18/2011,.,34.96628,-94.75188,4,11,81,7.5,2,.,0.1,0.007,15,.,Blue Thumb,Arkansas R.,11110105
Caston Creek: CR 149,OK220100-01-0180C,LeFlore,2/23/2011,.,34.96628,-94.75188,12,8,91,8,7,0.15,0.1,0.007,15,.,Blue Thumb,Arkansas R.,11110105
Caston Creek: CR 149,OK220100-01-0180C,LeFlore,3/29/2011,.,34.96628,-94.75188,13,7,66,7.5,.,.,0.1,0.007,15,.,Blue Thumb,Arkansas R.,11110105
Caston Creek: CR 149,OK220100-01-0180C,LeFlore,4/15/2011,.,34.96628,-94.75188,16,.,.,7.5,.,.,0.3,0.007,10,.,Blue Thumb,Arkansas R.,11110105
Caston Creek: CR 149,OK220100-01-0180C,LeFlore,5/12/2011,.,34.96628,-94.75188,22,6,70,7,.,.,0.1,0.007,10,.,Blue Thumb,Arkansas R.,11110105
Cat Creek: Muskogee Ave,OK121500-02-0390D,.,11/29/2020,10:00 AM,36.302753,-95.615872,9,16,133,7.5,0,0,0,0.04,30,.,Blue Thumb,Arkansas R.,11070105
Cedar Hollow Creek: Nickel Preserve,OK121700-03-0110J,Cherokee,11/4/2009,.,35.99871,-94.89736,14,10,97,7.3,.,.,0.1,0.007,5,.,Blue Thumb,Illinois R.,11110103
Cedar Hollow Creek: Nickel Preserve,OK121700-03-0110J,Cherokee,11/4/2009,11:40 AM,35.99871,-94.89736,14,10,98,7.25,0.5,0.08,0.1,0.007,5,.,Blue Thumb,Illinois R.,11110103
Cedar Hollow Creek: Nickel Preserve,OK121700-03-0110J,Cherokee,12/3/2009,.,35.99871,-94.89736,9,13,109,7.8,.,.,0.1,0.007,5,.,Blue Thumb,Illinois R.,11110103
Cedar Hollow Creek: Nickel Preserve,OK121700-03-0110J,Cherokee,12/3/2009,11:50 AM,35.99871,-94.89736,9,13,110,7.75,0.5,0.08,0.1,0.007,5,.,Blue Thumb,Illinois R.,11110103
Cedar Hollow Creek: Nickel Preserve,OK121700-03-0110J,Cherokee,1/6/2010,.,35.99871,-94.89736,4,14,102,7.4,.,.,0.1,0.007,5,.,Blue Thumb,Illinois R.,11110103
Cedar Hollow Creek: Nickel Preserve,OK121700-03-0110J,Cherokee,2/3/2010,.,35.99871,-94.89736,6,13,100,7.4,.,.,0.1,0.007,5,.,Blue Thumb,Illinois R.,11110103
Cedar Hollow Creek: Nickel Preserve,OK121700-03-0110J,Cherokee,3/3/2010,.,35.99871,-94.89736,7,13,104,7.3,.,.,0.1,0.007,25,.,Blue Thumb,Illinois R.,11110103
Cedar Hollow Creek: Nickel Preserve,OK121700-03-0110J,Cherokee,4/8/2010,.,35.99871,-94.89736,13,11,104,7.4,.,.,0.1,0.007,5,.,Blue Thumb,Illinois R.,11110103
Cedar Hollow Creek: Nickel Preserve,OK121700-03-0110J,Cherokee,5/14/2010,.,35.99871,-94.89736,17,9,94,7.3,.,.,0.1,0.026666667,5,.,Blue Thumb,Illinois R.,11110103
Cedar Hollow Creek: Nickel Preserve,OK121700-03-0110J,Cherokee,6/3/2010,11:45 AM,35.99871,-94.89736,20,8,90,7.4,0.5,0.08,0.1,0.007,1,.,Blue Thumb,Illinois R.,11110103
Cedar Hollow Creek: Nickel Preserve,OK121700-03-0110J,Cherokee,7/7/2010,12:17 PM,35.99871,-94.89736,23,6,73,7.4,0.5,0.08,0.1,0.007,1,.,Blue Thumb,Illinois R.,11110103
Cedar Hollow Creek: Nickel Preserve,OK121700-03-0110J,Cherokee,8/4/2010,11:10 AM,35.99871,-94.89736,25,8,100,7.4,0.5,0.08,0.1,0.007,1,.,Blue Thumb,Illinois R.,11110103
Cedar Hollow Creek: Nickel Preserve,OK121700-03-0110J,Cherokee,9/8/2010,11:45 AM,35.99871,-94.89736,.,.,.,.,.,.,.,.,.,.,Blue Thumb,Illinois R.,11110103
Cedar Hollow Creek: Nickel Preserve,OK121700-03-0110J,Cherokee,10/7/2010,12:10 PM,35.99871,-94.89736,18,10,106,7.5,0.5,0.08,0.1,0.007,1,.,Blue Thumb,Illinois R.,11110103
Cedar Hollow Creek: Nickel Preserve,OK121700-03-0110J,Cherokee,11/3/2010,11:35 AM,35.99871,-94.89736,15,9,90,7.4,0.5,0.08,0.1,0.007,1,.,Blue Thumb,Illinois R.,11110103
Cedar Hollow Creek: Nickel Preserve,OK121700-03-0110J,Cherokee,12/8/2010,11:55 AM,35.99871,-94.89736,7,12,96,7.6,0.5,0.08,0.1,0.027,5,.,Blue Thumb,Illinois R.,11110103
Cedar Hollow Creek: Nickel Preserve,OK121700-03-0110J,Cherokee,7/6/2011,.,35.99871,-94.89736,24,9,110,7.7,.,.,0.1,0.026666667,5,8,Blue Thumb,Illinois R.,11110103
Cedar Hollow Creek: Nickel Preserve,OK121700-03-0110J,Cherokee,10/13/2011,.,35.99871,-94.89736,17,8,84,7.5,.,.,0.1,0.026666667,10,.,Blue Thumb,Illinois R.,11110103
Cedar Hollow Creek: Nickel Preserve,OK121700-03-0110J,Cherokee,11/2/2011,.,35.99871,-94.89736,15,8,81,7.5,.,.,0.1,0.026666667,10,.,Blue Thumb,Illinois R.,11110103
